# Trial: 5
# Angle[deg]: -40
# Timestamp: 20260308_215037

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
13.2997, -1.00063, 14.1613, 0.0290423, 0.59729, 0.0388137
13.2847, -1.00357, 14.3387, 0.0305797, 0.597141, 0.0366472
13.31, -1.01947, 14.3572, 0.0381275, 0.597429, 0.0361941
13.3256, -1.05709, 14.6361, 0.0392202, 0.597516, 0.0372789
13.4183, -1.04918, 14.7958, 0.0384665, 0.602148, 0.0364608
13.4751, -1.07293, 15.0369, 0.0358016, 0.600091, 0.0360219
13.2451, -1.02606, 14.7028, 0.0337105, 0.589684, 0.0321341
13.2517, -1.02975, 14.7967, 0.0323663, 0.59152, 0.0275257
13.4027, -1.07537, 15.2401, 0.0340323, 0.598409, 0.033005
13.3568, -1.09239, 15.549, 0.0362007, 0.594605, 0.0272721
13.2107, -1.16846, 15.6569, 0.0390058, 0.581543, 0.0159378
13.1007, -1.11317, 15.415, 0.0379707, 0.579476, 0.0254306
13.0192, -1.08531, 14.9543, 0.0386466, 0.583971, 0.0404379
12.8908, -1.04001, 14.7758, 0.0382704, 0.577801, 0.0404532
12.8297, -1.07737, 14.8872, 0.0396754, 0.57394, 0.0342111
12.6325, -1.1062, 14.9057, 0.041046, 0.562681, 0.0331013
12.5316, -1.08686, 14.5553, 0.0449708, 0.554141, 0.0304279
12.3047, -1.03699, 13.8704, 0.0416191, 0.550165, 0.0352577
11.8099, -0.904817, 12.2814, 0.0415351, 0.532901, 0.0385929
11.0068, -0.748525, 10.1167, 0.040439, 0.507588, 0.0378351
10.5796, -0.637897, 8.99535, 0.0379857, 0.492408, 0.0438919
10.4367, -0.610647, 9.00268, 0.0343112, 0.484322, 0.0514577
10.4768, -0.5995, 9.61851, 0.0310785, 0.487726, 0.0501376
10.4469, -0.555801, 10.0768, 0.0228528, 0.484696, 0.0433604
10.5738, -0.539334, 10.7092, 0.0157087, 0.486578, 0.0318814
10.8626, -0.498503, 11.1148, -0.000879926, 0.495874, 0.0101491
11.056, -0.630002, 11.639, 0.00740762, 0.49452, -0.0245773
11.0925, -0.774395, 11.9085, 0.0237266, 0.497094, -0.0361573
11.2686, -0.915564, 12.2637, 0.0309068, 0.499294, -0.040487
11.5091, -1.00054, 12.6055, 0.0348521, 0.512129, -0.0383165
11.7117, -0.986255, 12.8654, 0.0356516, 0.52195, -0.027183
11.738, -0.95393, 12.5083, 0.031114, 0.523925, -0.00574245
11.5278, -0.920119, 11.6586, 0.0319306, 0.514872, -0.00581544
